Year,Month,Album Title,Artist Name,Genre,Date,Distribution,Rating,Music Count
2018,5,Merry & Happy,TWICE(트와이스),댄스,2017.12.11,(주)아이리버,8.3,15
2018,5,돈꽃 OST Part 1,이수(ISU),드라마음악,2017.11.11,(주)뮤직앤뉴,8.1,2
2018,5,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2018,5,Moonlight,멜로망스(Melomance),발라드,2017.07.10,로엔 엔터테인먼트,6.7,5
2018,5,그날처럼,장덕철,발라드,2017.11.28,로엔엔터테인먼트,4.7,2
2018,5,꽃 길,BIGBANG,알앤비/어반,2018.03.13,(주)지니뮤직,8.1,1
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,About You,닐로(Nilo),발라드,2017.10.31,퍼플파인엔터테인먼트,1.5,5
2018,5,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,5,GREAT!,모모랜드(MOMOLAND),댄스,2018.01.03,로엔엔터테인먼트,6.4,6
2018,5,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,5,What is Love?,TWICE(트와이스),댄스,2018.04.09,(주)아이리버,8,6
2018,5,여자친구 The 6th Mini Album 'Time for the moon night',여자친구(GFRIEND),댄스,2018.04.30,로엔엔터테인먼트,8.4,8
2018,5,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2018,5,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,5,그리고 봄,정승환,발라드,2018.02.19,(주)지니뮤직,9,10
2018,5,별 시 (別 時),박효신,발라드,2018.04.30,(주)지니뮤직,8.3,1
2018,5,잊을만하면,크러쉬(CRUSH),알앤비/어반,2018.05.03,(주)지니뮤직,7.1,1
2018,5,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,5,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,5,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,5,twicetagram,TWICE(트와이스),댄스,2017.10.30,(주)아이리버,7.8,13
2018,5,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet (레드벨벳),댄스,2018.01.29,(주)아이리버,7.5,12
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,고등래퍼2 팀대항전 Part 3,Various Artists,랩/힙합,2018.03.31,(주)지니뮤직,6.4,6
2018,5,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2018,5,나의 아저씨 OST Part 2,Sondia,"드라마음악,  드라마음악",2018.03.29,(주)지니뮤직,8.4,2
2018,5,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,5,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2018,5,Offset,청하,댄스,2018.01.17,(주)지니뮤직,8.1,5
2018,5,Lovelyz 4th Mini Album 治癒(치유),러블리즈,"발라드,  댄스",2018.04.23,로엔엔터테인먼트,9,6
2018,5,그때 헤어지면 돼,로이킴,발라드,2018.02.12,(주)지니뮤직,7.8,2
2018,5,고등래퍼2 Final,Various Artists,랩/힙합,2018.04.14,(주)지니뮤직,7.7,7
2018,5,Yellow Flower,마마무(Mamamoo),"발라드,  댄스,  알앤비/어반",2018.03.07,로엔엔터테인먼트,7.8,8
2018,5,소나기 (Feat. 10cm),용준형,발라드,2018.03.22,로엔엔터테인먼트,8.2,1
2018,5,Return,iKON,랩/힙합,2018.01.25,(주)지니뮤직,7.7,12
2018,5,투유 프로젝트 - 슈가맨2 Part 2,Various Artists,알앤비/어반,2018.01.22,(주)인터파크,6.8,2
2018,5,건반 위의 하이에나 Part 4,로꼬,발라드,2018.04.21,로엔엔터테인먼트,7.5,4
2018,6,Red Diary Page.2,볼빨간사춘기,포크,2018.05.24,로엔엔터테인먼트,8.2,7
2018,6,그리고 봄,정승환,발라드,2018.02.19,(주)지니뮤직,9,10
2018,6,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2018,6,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2018,6,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,6,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet (레드벨벳),댄스,2018.01.29,(주)아이리버,7.5,12
2018,6,twicetagram,TWICE(트와이스),댄스,2017.10.30,(주)아이리버,7.8,13
2018,6,FAKE LOVE (Rocking Vibe Mix),방탄소년단,랩/힙합,2018.06.04,(주)아이리버,8.3,1
2018,6,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2018,6,Merry & Happy,TWICE(트와이스),댄스,2017.12.11,(주)아이리버,8.3,15
2018,6,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2018,6,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2018,6,돈꽃 OST Part 1,이수(ISU),드라마음악,2017.11.11,(주)뮤직앤뉴,8.1,2
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,Brother Act.,비투비,발라드,2017.10.16,로엔 엔터테인먼트,9.3,13
2018,6,Fitz and The Tantrums (Deluxe),Fitz and The Tantrums,팝,2017.07.28,워너뮤직코리아,8.4,14
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,꽃 길,BIGBANG,알앤비/어반,2018.03.13,(주)지니뮤직,8.1,1
2018,6,THIS IS US,비투비,발라드,2018.06.18,로엔엔터테인먼트,8.7,7
2018,6,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,6,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2018,6,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,6,I am,(여자)아이들,댄스,2018.05.02,로엔엔터테인먼트,8.2,6
2018,6,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,6,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,6,Purpose,Justin Bieber,팝,2015.11.14,유니버설뮤직,8.8,18
2018,6,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2018,6,더 콜(The Call) 첫 번째 프로젝트,Various Artists,"댄스,  발라드,  랩/힙합,  알앤비/어반",2018.05.12,(주)지니뮤직,8.6,4
2018,6,Illuminate (Deluxe),Shawn Mendes,팝,2017.04.20,유니버설뮤직,9.4,16
2018,6,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,6,Red Pill Blues (Deluxe Edition),Maroon 5,"팝,  얼터너티브 락",2017.11.03,유니버설뮤직,6.9,21
2018,6,SQUARE UP,BLACKPINK,댄스,2018.06.15,(주)지니뮤직,7.2,4
2018,6,Voicenotes,Charlie Puth,팝,2018.05.11,워너뮤직코리아,9.4,13
2018,6,NU'EST W '있다면',뉴이스트 W,발라드,2017.07.25,(주)지니뮤직,8.9,1
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2018,6,Red Diary Page.2,볼빨간사춘기,포크,2018.05.24,로엔엔터테인먼트,8.2,7
2018,6,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2018,6,Camila,Camila Cabello,팝,2018.01.12,소니뮤직,9.3,11
2018,6,나의 아저씨 OST Part 2,Sondia,"드라마음악,  드라마음악",2018.03.29,(주)지니뮤직,8.4,2
2018,6,종현 소품집 '이야기 Op.2',종현 (JONGHYUN),알앤비/어반,2017.04.24,(주)아이리버,9.2,10
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,6,Moonlight,멜로망스(Melomance),발라드,2017.07.10,로엔 엔터테인먼트,6.7,5
2018,6,고등래퍼2 Final,Various Artists,랩/힙합,2018.04.14,(주)지니뮤직,7.7,7
2018,6,그날처럼,장덕철,발라드,2017.11.28,로엔엔터테인먼트,4.7,2
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2018,6,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,6,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,6,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2018,6,'키스 먼저 할까요?' OST Part 3,폴킴,드라마음악,2018.03.20,(주)아이리버,7.7,2
2018,6,Poet｜Artist,종현 (JONGHYUN),알앤비/어반,2018.01.23,(주)아이리버,9.4,11
2018,6,소나기 (Feat. 10cm),용준형,발라드,2018.03.22,로엔엔터테인먼트,8.2,1
2018,6,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2018,6,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,6,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2018,6,THIS IS US,비투비,발라드,2018.06.18,로엔엔터테인먼트,8.7,7
2018,6,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,6,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,GREAT!,모모랜드(MOMOLAND),댄스,2018.01.03,로엔엔터테인먼트,6.4,6
2018,6,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,6,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,6,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,6,여자친구 The 6th Mini Album 'Time for the moon night',여자친구(GFRIEND),댄스,2018.04.30,로엔엔터테인먼트,8.4,8
2018,6,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,6,SQUARE UP,BLACKPINK,댄스,2018.06.15,(주)지니뮤직,7.2,4
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,6,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,6,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,6,Offset,청하,댄스,2018.01.17,(주)지니뮤직,8.1,5
2018,6,그때 헤어지면 돼,로이킴,발라드,2018.02.12,(주)지니뮤직,7.8,2
2018,6,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2018,6,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,6,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,6,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,6,Yellow Flower,마마무(Mamamoo),"발라드,  댄스,  알앤비/어반",2018.03.07,로엔엔터테인먼트,7.8,8
2018,6,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,6,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,6,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2018,6,투유 프로젝트 - 슈가맨2 Part 2,Various Artists,알앤비/어반,2018.01.22,(주)인터파크,6.8,2
2018,6,What is Love?,TWICE(트와이스),댄스,2018.04.09,(주)아이리버,8,6
2018,6,건반 위의 하이에나 Part 4,로꼬,발라드,2018.04.21,로엔엔터테인먼트,7.5,4
2018,6,About You,닐로(Nilo),발라드,2017.10.31,퍼플파인엔터테인먼트,1.5,5
2018,6,SQUARE UP,BLACKPINK,댄스,2018.06.15,(주)지니뮤직,7.2,4
2018,6,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,6,Return,iKON,랩/힙합,2018.01.25,(주)지니뮤직,7.7,12
2018,6,BINGLE BANGLE,AOA,댄스,2018.05.28,로엔엔터테인먼트,9,6
2018,6,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,6,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,6,Red Diary Page.2,볼빨간사춘기,포크,2018.05.24,로엔엔터테인먼트,8.2,7
2018,7,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2018,7,SQUARE UP,BLACKPINK,댄스,2018.06.15,(주)지니뮤직,7.2,4
2018,7,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,장마 (Rainy Season),마마무(Mamamoo),알앤비/어반,2018.07.01,로엔엔터테인먼트,7.1,1
2018,7,Illuminate (Deluxe),Shawn Mendes,팝,2017.04.20,유니버설뮤직,9.4,16
2018,7,Red Pill Blues (Deluxe Edition),Maroon 5,"팝,  얼터너티브 락",2017.11.03,유니버설뮤직,6.9,21
2018,7,twicetagram,TWICE(트와이스),댄스,2017.10.30,(주)아이리버,7.8,13
2018,7,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2018,7,Merry & Happy,TWICE(트와이스),댄스,2017.12.11,(주)아이리버,8.3,15
2018,7,나의 아저씨 OST Part 2,Sondia,"드라마음악,  드라마음악",2018.03.29,(주)지니뮤직,8.4,2
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,꽃 길,BIGBANG,알앤비/어반,2018.03.13,(주)지니뮤직,8.1,1
2018,7,고등래퍼2 Final,Various Artists,랩/힙합,2018.04.14,(주)지니뮤직,7.7,7
2018,7,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2018,7,여자친구 Summer Mini Album 'Sunny Summer',여자친구(GFRIEND),댄스,2018.07.19,로엔엔터테인먼트,8.4,5
2018,7,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2018,7,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,7,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,7,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,7,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,7,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2018,7,그날처럼,장덕철,발라드,2017.11.28,로엔엔터테인먼트,4.7,2
2018,7,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,7,Fitz and The Tantrums (Deluxe),Fitz and The Tantrums,팝,2017.07.28,워너뮤직코리아,8.4,14
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,7,Chandelier (Single),Sia,팝,2014.03.21,Sony Music,9.8,1
2018,7,Purpose,Justin Bieber,팝,2015.11.14,유니버설뮤직,8.8,18
2018,7,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,THIS IS US,비투비,발라드,2018.06.18,로엔엔터테인먼트,8.7,7
2018,7,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2018,7,wonderlost,크러쉬(CRUSH),알앤비/어반,2018.07.13,(주)지니뮤직,7.9,5
2018,7,Voicenotes,Charlie Puth,팝,2018.05.11,워너뮤직코리아,9.4,13
2018,7,돈꽃 OST Part 1,이수(ISU),드라마음악,2017.11.11,(주)뮤직앤뉴,8.1,2
2018,7,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,7,SEVENTEEN 5th Mini Album 'YOU MAKE MY DAY',세븐틴,댄스,2018.07.16,로엔엔터테인먼트,8.4,6
2018,7,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2018,7,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,7,Blooming Blue,청하,댄스,2018.07.18,(주)지니뮤직,7.5,5
2018,7,‘The Story of Light’ EP.3 - The 6th Album,SHINee (샤이니),"알앤비/어반,  발라드,  댄스",2018.06.25,(주)아이리버,8.7,5
2018,7,‘The Story of Light’ EP.3 - The 6th Album,SHINee (샤이니),"알앤비/어반,  발라드,  댄스",2018.06.25,(주)아이리버,8.7,5
2018,7,‘The Story of Light’ EP.3 - The 6th Album,SHINee (샤이니),"알앤비/어반,  발라드,  댄스",2018.06.25,(주)아이리버,8.7,5
2018,7,I am,(여자)아이들,댄스,2018.05.02,로엔엔터테인먼트,8.2,6
2018,7,Moonlight,멜로망스(Melomance),발라드,2017.07.10,로엔 엔터테인먼트,6.7,5
2018,7,‘The Story of Light’ EP.3 - The 6th Album,SHINee (샤이니),"알앤비/어반,  발라드,  댄스",2018.06.25,(주)아이리버,8.7,5
2018,7,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,7,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,7,The Fairy Tale,멜로망스(Melomance),발라드,2018.07.03,로엔엔터테인먼트,8.4,5
2018,7,Poet｜Artist,종현 (JONGHYUN),알앤비/어반,2018.01.23,(주)아이리버,9.4,11
2018,7,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2018,7,Offset,청하,댄스,2018.01.17,(주)지니뮤직,8.1,5
2018,7,RED MOON,마마무(Mamamoo),댄스,2018.07.16,로엔엔터테인먼트,7.7,7
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,Fun to The World,모모랜드(MOMOLAND),댄스,2018.06.26,로엔엔터테인먼트,5.8,5
2018,7,Yellow Flower,마마무(Mamamoo),"발라드,  댄스,  알앤비/어반",2018.03.07,로엔엔터테인먼트,7.8,8
2018,7,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,7,What is Love?,TWICE(트와이스),댄스,2018.04.09,(주)아이리버,8,6
2018,7,About You,닐로(Nilo),발라드,2017.10.31,퍼플파인엔터테인먼트,1.5,5
2018,7,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,7,Return,iKON,랩/힙합,2018.01.25,(주)지니뮤직,7.7,12
2018,7,THIS IS US,비투비,발라드,2018.06.18,로엔엔터테인먼트,8.7,7
2018,7,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,7,ONE & SIX,에이핑크(Apink),댄스,2018.07.02,로엔엔터테인먼트,8,6
2018,7,Summer Nights,TWICE(트와이스),"댄스,  발라드",2018.07.09,(주)아이리버,8,9
2018,7,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,7,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,7,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,7,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,7,Brother Act.,비투비,발라드,2017.10.16,로엔 엔터테인먼트,9.3,13
2018,7,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,7,Camila,Camila Cabello,팝,2018.01.12,소니뮤직,9.3,11
2018,7,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2018,7,‘The Story of Light’ EP.2 - The 6th Album,SHINee (샤이니),"일렉트로니카,  댄스,  알앤비/어반",2018.06.11,(주)아이리버,8.8,5
2018,7,그때 헤어지면 돼,로이킴,발라드,2018.02.12,(주)지니뮤직,7.8,2
2018,7,‘The Story of Light’ EP.1 - The 6th Album,SHINee (샤이니),"댄스,  알앤비/어반,  일렉트로니카",2018.05.28,(주)아이리버,8.9,5
2018,7,소나기 (Feat. 10cm),용준형,발라드,2018.03.22,로엔엔터테인먼트,8.2,1
2018,7,1÷x=1 (UNDIVIDED),Wanna One(워너원),"댄스,  발라드",2018.06.04,(주)지니뮤직,8.5,5
2018,7,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2018,7,투유 프로젝트 - 슈가맨2 Part 2,Various Artists,알앤비/어반,2018.01.22,(주)인터파크,6.8,2
2018,7,‘The Story of Light’ EP.3 - The 6th Album,SHINee (샤이니),"알앤비/어반,  발라드,  댄스",2018.06.25,(주)아이리버,8.7,5
2018,7,건반 위의 하이에나 Part 4,로꼬,발라드,2018.04.21,로엔엔터테인먼트,7.5,4
2018,7,'키스 먼저 할까요?' OST Part 3,폴킴,드라마음악,2018.03.20,(주)아이리버,7.7,2
2018,7,GREAT!,모모랜드(MOMOLAND),댄스,2018.01.03,로엔엔터테인먼트,6.4,6
2018,7,BINGLE BANGLE,AOA,댄스,2018.05.28,로엔엔터테인먼트,9,6
2018,7,여자친구 The 6th Mini Album 'Time for the moon night',여자친구(GFRIEND),댄스,2018.04.30,로엔엔터테인먼트,8.4,8
2018,7,Take,숀(SHAUN),"일렉트로니카,  인디뮤직",2018.06.27,워너뮤직코리아,3.7,4
2018,7,SQUARE UP,BLACKPINK,댄스,2018.06.15,(주)지니뮤직,7.2,4
2018,7,Red Diary Page.2,볼빨간사춘기,포크,2018.05.24,로엔엔터테인먼트,8.2,7
2018,7,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2018,7,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2018,7,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,7,SQUARE UP,BLACKPINK,댄스,2018.06.15,(주)지니뮤직,7.2,4
2018,7,"WHO, YOU",뉴이스트 W,댄스,2018.06.25,(주)지니뮤직,6.3,6
2018,8,LOVE YOURSELF 結 ‘Answer’,방탄소년단,랩/힙합,2018.08.24,(주)아이리버,8.4,26
2018,8,SEVENTEEN 5th Mini Album 'YOU MAKE MY DAY',세븐틴,댄스,2018.07.16,로엔엔터테인먼트,8.4,6
2018,8,PRODUCE 48 - 30 Girls 6 Concepts,PRODUCE 48,댄스,2018.08.18,(주)지니뮤직,8.1,6
2018,8,Voicenotes,Charlie Puth,팝,2018.05.11,워너뮤직코리아,9.4,13
2018,8,미스터 션샤인 OST Part 1,박효신,드라마음악,2018.07.08,(주)지니뮤직,9,1
2018,8,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2018,8,Illuminate (Deluxe),Shawn Mendes,팝,2017.04.20,유니버설뮤직,9.4,16
2018,8,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,8,나의 아저씨 OST Part 2,Sondia,"드라마음악,  드라마음악",2018.03.29,(주)지니뮤직,8.4,2
2018,8,한(一),(여자)아이들,댄스,2018.08.14,로엔엔터테인먼트,8,1
