노선명,항공사,출발지,출발국,도착지,도착국,검수,2016.6,2018.5,상태,비고,운항 횟수,운항_2016,운항_2017,운항_2018,운항_2016.12,운항_2017.1,운항_2017.2,운항_2017.12,운항_2018.1,운항_2018.2,운항_2016겨울,운항_2017겨울,운항_겨울 총합,운항_2017.3,운항_2017.4,운항_2017.5,운항_2018.3,운항_2018.4,운항_2018.5,운항_2017봄,운항_2018봄,운항_봄 총합,운항_2016.6,운항_2016.7,운항_2016.8,운항_2017.6,운항_2017.7,운항_2017.8,운항_2016여름,운항_2017여름,운항_여름 총합,운항_2016.9,운항_2016.10,운항_2016.11,운항_2017.9,운항_2017.10,운항_2017.11,운항_2016가을,운항_2017가을,운항_가을 총합,운송량,운송량_2016,운송량_2017,운송량_2018,운송량_2016.12,운송량_2017.1,운송량_2017.2,운송량_2017.12,운송량_2018.1,운송량_2018.2,운송량_2016겨울,운송량_2017겨울,운송량_겨울 총합,운송량_2017.3,운송량_2017.4,운송량_2017.5,운송량_2018.3,운송량_2018.4,운송량_2018.5,운송량_2017봄,운송량_2018봄,운송량_봄총합,운송량_2016.6,운송량_2016.7,운송량_2016.8,운송량_2017.6,운송량_2017.7,운송량_2017.8,운송량_2016여름,운송량_2017여름,운송량_여름 총합,운송량_2016.9,운송량_2016.10,운송량_2016.11,운송량_2017.9,운송량_2017.10,운송량_2017.11,운송량_2016가을,운송량_2017가을,운송량_가을 총합
T5781,Turkmenistan Airlines,ASB,TKM,MSQ,BLR,O,O,O,완료,2017.09.12. 이후 폐선,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,8,8,16,2,0,0,2,0,0,2,2,4,3534,1847,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,538,451,538,509,320,1527,1367,2894,320,0,0,320,0,0,320,320,640
T5783,Turkmenistan Airlines,ASB,TKM,MSQ,BLR,O,O,O,완료,2018.02.16. 이후 기록 없음,52,12,34,6,2,4,3,4,3,3,9,10,19,3,1,0,0,0,0,4,0,4,3,2,2,4,4,4,7,12,19,3,0,0,5,2,0,3,7,10,8378,1920,5498,960,320,669,480,640,480,480,1469,1600,3069,480,160,0,0,0,0,640,0,640,480,320,320,640,669,640,1120,1949,3069,480,0,0,800,320,0,480,1120,1600
T5785,Turkmenistan Airlines,ASB,TKM,MSQ,BLR,O,O,O,완료,,101,28,52,21,4,4,4,5,4,4,12,13,25,4,5,4,5,4,4,13,13,26,3,5,4,4,5,4,12,13,25,4,4,4,5,4,4,12,13,25,16943,4712,8755,3476,640,727,669,800,698,640,2036,2138,4174,669,858,640,800,640,698,2167,2138,4305,480,858,640,669,800,669,1978,2138,4116,698,698,698,858,640,756,2094,2254,4348
T5787,Turkmenistan Airlines,ASB,TKM,MSQ,BLR,O,O,O,완료,2017.07.05. 이후 폐선,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,0,7,2,9,3,0,0,0,0,0,3,0,3,1978,1658,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,538,320,160,160,0,1178,320,1498,480,0,0,0,0,0,480,0,480
T5789,Turkmenistan Airlines,ASB,TKM,MSQ,BLR,O,O,O,완료,2017.09.17. 이후 폐선,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,2,7,9,0,0,0,3,0,0,0,3,3,1978,349,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,189,0,320,509,320,349,1149,1498,0,0,0,480,0,0,0,480,480
T5791,Turkmenistan Airlines,ASB,TKM,MSQ,BLR,O,O,O,완료,2017.07.13. 이후 폐선,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,2,3,5,0,0,0,0,0,0,0,0,0,887,378,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,0,160,349,0,378,509,887,0,0,0,0,0,0,0,0,0
T5811,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,,120,50,49,21,5,4,4,5,4,4,13,13,26,4,3,4,5,4,4,11,13,24,9,8,9,4,4,4,26,12,38,7,8,4,5,4,4,19,13,32,19181,7865,7956,3360,800,669,640,800,640,640,2109,2080,4189,640,480,640,800,640,640,1760,2080,3840,1406,1179,1440,640,640,640,4025,1920,5945,1120,1280,640,800,669,698,3040,2167,5207
T5815,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,,90,30,39,21,4,4,3,5,4,4,11,13,24,3,0,4,4,5,4,7,13,20,4,5,4,3,3,3,13,9,22,4,5,4,4,3,4,13,11,24,14516,4829,6298,3389,640,640,480,800,640,669,1760,2109,3869,480,0,640,640,800,640,1120,2080,3200,640,800,640,480,480,480,2080,1440,3520,669,800,640,640,480,698,2109,1818,3927
T5817,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,2018.03.21. 이후 페선,19,1,6,12,0,0,0,4,5,4,0,13,13,0,0,0,3,0,0,0,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,2,3040,160,960,1920,0,0,0,640,800,640,0,2080,2080,0,0,0,480,0,0,0,480,480,160,0,0,0,0,0,160,0,160,0,0,0,0,0,320,0,320,320
T5819,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,,109,30,57,22,4,5,4,4,5,4,13,13,26,5,6,5,4,4,5,16,13,29,4,4,5,4,4,5,13,13,26,4,4,5,6,5,4,13,15,28,17614,4800,9236,3578,640,800,640,640,800,640,2080,2080,4160,800,960,829,698,640,800,2589,2138,4727,640,640,800,640,640,800,2080,2080,4160,640,640,800,960,829,698,2080,2487,4567
T5821,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,2017.09.28. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,160,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,160,160
T5823,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,2018.03.23. 이후 페선,18,0,6,12,0,0,0,4,4,4,0,12,12,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2812,0,892,1920,0,0,0,640,640,640,0,1920,1920,0,0,0,640,0,0,0,640,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,252,252
T5825,Turkmenistan Airlines,ASB,TKM,DXB,UAE,O,O,O,완료,2017.09.09. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,149,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,149,149
T5901,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,421,113,199,109,14,12,13,26,26,24,39,76,115,13,11,18,24,17,18,42,59,101,15,18,18,17,17,18,51,52,103,16,18,14,10,18,26,48,54,102,96439,24833,47165,24441,3710,2706,2866,6416,4975,5412,9282,16803,26085,3259,2677,4539,4757,4292,5005,10475,14054,24529,2400,4044,3797,4408,3491,3957,10241,11856,22097,4059,3535,3288,2022,4481,6343,10882,12846,23728
T5921,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,517,149,260,108,22,23,20,21,22,20,65,63,128,23,20,23,21,21,24,66,66,132,20,21,23,22,20,23,64,65,129,20,21,22,21,22,22,63,65,128,135424,39225,68847,27352,5776,6431,5296,5354,5514,5034,17503,15902,33405,6300,5456,6300,5354,5252,6198,18056,16804,34860,5296,5223,6038,5645,4830,5936,16557,16411,32968,5296,5718,5878,5281,6140,5878,16892,17299,34191
T5923,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,28,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,21,0,21,21,0,0,0,3,0,0,0,3,3,4509,0,3869,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,640,640,0,0,0,0,0,3389,0,3389,3389,0,0,0,480,0,0,0,480,480
T5925,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,2017.09.16. 2017.09.30. 운항,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,349,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,349,349
T5927,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,102,30,51,21,4,4,4,4,4,4,12,12,24,4,5,4,4,5,4,13,13,26,4,5,4,4,5,4,13,13,26,4,5,4,4,5,4,13,13,26,29318,8730,14710,5878,1164,1164,1164,1164,1164,1164,3492,3492,6984,1164,1455,1164,1033,1353,1164,3783,3550,7333,1164,1455,1164,1164,1324,1164,3783,3652,7435,1164,1455,1164,1164,1455,1164,3783,3783,7566
T5931-1,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,94,30,45,19,0,0,1,0,0,0,1,0,1,3,3,4,2,8,9,10,19,29,4,5,4,5,8,9,13,22,35,5,4,8,6,6,0,17,12,29,18853,6357,8277,4219,0,0,291,0,0,0,291,0,291,742,873,902,320,1280,2619,2517,4219,6736,931,1222,669,800,1309,1440,2822,3549,6371,931,902,1702,960,960,0,3535,1920,5455
T5931-2,Turkmenistan Airlines,KRW,TKM,IST,TUR,O,O,O,완료,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,13,0,13,4,4,2,0,0,0,10,0,10,4582,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,800,800,0,0,0,2531,0,2531,640,1033,378,0,0,0,2051,0,2051
T5971,Turkmenistan Airlines,ASB,TKM,ESB,TUR,O,O,O,완료,2016.11.11. 이후 폐선,98,30,51,17,4,5,4,4,5,4,13,13,26,4,4,5,4,4,0,13,8,21,4,4,5,4,4,4,13,12,25,4,4,5,4,5,4,13,13,26,15927,4800,8407,2720,640,800,640,640,800,640,2080,2080,4160,640,771,858,640,640,0,2269,1280,3549,640,640,800,640,640,640,2080,1920,4000,640,640,800,698,800,640,2080,2138,4218
T5975,Turkmenistan Airlines,ASB,TKM,ESB,TUR,O,O,O,완료,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,13,0,13,5,4,2,0,0,0,11,0,11,3840,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,800,640,0,0,0,2080,0,2080,800,640,320,0,0,0,1760,0,1760
T5985,Turkmenistan Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,102,30,51,21,4,4,4,5,4,4,12,13,25,4,5,4,5,4,4,13,13,26,4,5,4,4,5,4,13,13,26,4,5,4,4,4,4,13,12,25,27877,8235,14186,5456,1164,1164,1164,1455,1033,1033,3492,3521,7013,1164,1455,1164,1324,1033,1033,3783,3390,7173,1164,1091,1033,1164,1193,1033,3288,3390,6678,1164,1455,1164,902,1164,1164,3783,3230,7013
TK255,Turkish Airlines,DYU,TJK,IST,TUR,O,O,O,완료,,297,86,149,62,12,11,9,13,11,11,32,35,67,11,13,13,14,13,13,37,40,77,13,13,13,13,14,13,39,40,79,13,12,10,13,13,13,35,39,74,55557,16457,27853,11247,2290,1928,1654,2390,2032,1860,5872,6282,12154,2086,2441,2446,2507,2414,2434,6973,7355,14328,2444,2457,2492,2460,2642,2442,7393,7544,14937,2506,2328,1940,2460,2444,2460,6774,7364,14138
TK3001,Turkish Airlines,ALA,KAZ,AYT,TUR,O,O,O,완료,,33,0,30,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,3,5,0,0,0,9,8,9,0,26,26,0,0,0,2,0,0,0,2,2,5445,0,4950,495,0,0,0,0,0,0,0,0,0,0,0,330,0,0,495,330,495,825,0,0,0,1485,1320,1485,0,4290,4290,0,0,0,330,0,0,0,330,330
TK3003,Turkish Airlines,TSE,KAZ,AYT,TUR,O,O,O,완료,,63,31,30,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,4,8,9,9,8,9,9,26,26,52,5,0,0,2,0,0,5,2,7,10395,5115,4950,330,0,0,0,0,0,0,0,0,0,0,0,330,0,0,330,330,330,660,1320,1485,1485,1320,1485,1485,4290,4290,8580,825,0,0,330,0,0,825,330,1155
TK3035,Turkish Airlines,FRU,KGZ,AYT,TUR,O,O,O,완료,2017.06.02~2017.09.08 한시운영,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,13,13,0,0,0,2,0,0,0,2,2,2475,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,660,660,0,2145,2145,0,0,0,330,0,0,0,330,330
TK323,Turkish Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,652,144,358,150,31,26,26,31,30,28,83,89,172,31,30,31,31,30,31,92,92,184,10,15,25,30,31,31,50,92,142,18,15,30,30,31,30,63,91,154,112738,24891,62033,25814,5347,4305,4459,5546,5291,4724,14111,15561,29672,5104,5032,5527,5181,5321,5297,15663,15799,31462,1755,2631,4303,5084,5327,5454,8689,15865,24554,3129,2456,5270,5271,5558,5366,10855,16195,27050
TK325,Turkish Airlines,ASB,TKM,IST,TUR,O,O,O,완료,,289,138,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,25,30,31,31,84,92,176,29,25,0,30,29,0,54,59,113,50743,24269,26474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,5396,4462,5001,5258,5564,15052,15823,30875,5137,4080,0,5533,5118,0,9217,10651,19868
TK342,Turkish Airlines,FRU,KGZ,ULN,MGL,O,O,O,완료,이스탄불-비슈케크-울란바토르,313,93,155,65,14,12,12,13,13,12,38,38,76,13,13,13,14,12,14,39,40,79,13,13,13,13,13,14,39,40,79,13,14,13,13,13,13,40,39,79,47263,14043,23405,9815,2114,1812,1812,1963,1963,1812,5738,5738,11476,1963,1963,1963,2114,1812,2114,5889,6040,11929,1963,1963,1963,1963,1963,2114,5889,6040,11929,1963,2114,1963,1963,1963,1963,6040,5889,11929
TK343,Turkish Airlines,FRU,KGZ,IST,TUR,O,O,O,완료,울란바토르-비슈케크-이스탄불,310,92,156,62,14,11,13,13,13,12,38,38,76,13,13,13,13,10,14,39,37,76,13,13,13,13,14,14,39,41,80,13,13,13,13,13,13,39,39,78,46810,13892,23556,9362,2114,1661,1963,1963,1963,1812,5738,5738,11476,1963,1963,1963,1963,1510,2114,5889,5587,11476,1963,1963,1963,1963,2114,2114,5889,6191,12080,1963,1963,1963,1963,1963,1963,5889,5889,11778
TK345,Turkish Airlines,FRU,KGZ,IST,TUR,O,O,O,완료,,228,66,124,38,0,0,0,0,0,0,0,0,0,3,17,18,3,18,17,38,38,76,13,14,13,17,18,17,40,52,92,13,13,0,17,17,0,26,34,60,34428,9966,18724,5738,0,0,0,0,0,0,0,0,0,453,2567,2718,453,2718,2567,5738,5738,11476,1963,2114,1963,2567,2718,2567,6040,7852,13892,1963,1963,0,2567,2567,0,3926,5134,9060
TK347,Turkish Airlines,FRU,KGZ,IST,TUR,O,O,O,완료,2018.03.25 이후 폐선,208,111,61,36,13,10,12,14,13,12,35,39,74,12,0,0,11,0,0,12,11,23,16,18,18,0,0,0,52,0,52,17,16,13,0,0,13,46,13,59,31408,16761,9211,5436,1963,1510,1812,2114,1963,1812,5285,5889,11174,1812,0,0,1661,0,0,1812,1661,3473,2416,2718,2718,0,0,0,7852,0,7852,2567,2416,1963,0,0,1963,6946,1963,8909
TK349,Turkish Airlines,FRU,KGZ,IST,TUR,O,O,O,완료,,552,141,297,114,18,14,16,17,17,16,48,50,98,19,30,31,20,30,31,80,81,161,20,21,23,30,31,31,64,92,156,21,21,17,30,31,17,59,78,137,83394,21305,44875,17214,2718,2114,2416,2567,2567,2416,7248,7550,14798,2883,4530,4681,3020,4530,4681,12094,12231,24325,3020,3171,3473,4530,4681,4681,9664,13892,23556,3171,3185,2567,4530,4681,2581,8923,11792,20715
TK351,Turkish Airlines,ALA,KAZ,IST,TUR,O,O,O,완료,,724,212,361,151,31,28,28,31,31,28,87,90,177,31,30,31,31,30,31,92,92,184,29,30,31,29,31,31,90,91,181,30,31,30,30,31,30,91,91,182,109324,32012,54511,22801,4681,4228,4228,4681,4681,4228,13137,13590,26727,4681,4530,4681,4681,4530,4681,13892,13892,27784,4379,4530,4681,4379,4681,4681,13590,13741,27331,4530,4681,4530,4530,4681,4530,13741,13741,27482
TK353,Turkish Airlines,ALA,KAZ,IST,TUR,O,O,O,완료,,196,42,97,57,0,0,0,8,8,10,0,26,26,4,7,10,13,13,13,21,39,60,6,10,10,11,13,13,26,37,63,9,7,0,13,13,5,16,31,47,29623,6369,14647,8607,0,0,0,1208,1208,1510,0,3926,3926,604,1057,1510,1963,1963,1963,3171,5889,9060,933,1510,1510,1661,1963,1963,3953,5587,9540,1359,1057,0,1963,1963,755,2416,4681,7097
TK355,Turkish Airlines,TSE,KAZ,IST,TUR,O,O,O,완료,,505,147,251,107,20,17,16,22,21,20,53,63,116,21,22,22,22,21,23,65,66,131,22,21,22,21,22,23,65,66,131,21,22,19,21,22,22,62,65,127,76462,22197,38108,16157,3020,2567,2416,3322,3171,3020,8003,9513,17516,3171,3322,3322,3322,3171,3473,9815,9966,19781,3322,3171,3322,3171,3322,3473,9815,9966,19781,3171,3322,2869,3378,3322,3322,9362,10022,19384
TK361,Turkish Airlines,OSS,KGZ,IST,TUR,O,O,O,완료,2016.10.31 이후 폐선,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,17,0,0,0,46,0,46,17,14,0,0,0,0,31,0,31,10200,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,2262,2244,0,0,0,6090,0,6090,2244,1866,0,0,0,0,4110,0,4110
TK369,Turkish Airlines,TAS,UZB,IST,TUR,O,O,O,완료,,420,122,204,94,18,15,14,18,18,16,47,52,99,18,17,18,18,16,26,53,60,113,16,18,18,17,17,18,52,52,104,17,17,18,18,17,17,52,52,104,108194,28703,55126,24365,3230,2696,2639,4764,3244,4380,8565,12388,20953,3543,4851,5490,5083,4812,6846,13884,16741,30625,3078,4712,4935,5159,5159,5490,12725,15808,28533,4763,4755,3230,5175,5149,5011,12748,15335,28083
TK371,Turkish Airlines,TAS,UZB,IST,TUR,O,O,O,완료,,310,91,155,64,13,12,12,13,12,12,37,37,74,13,13,13,13,14,13,39,40,79,13,13,13,13,14,13,39,40,79,13,14,12,12,14,13,39,39,78,80021,21565,41434,17022,2336,2156,2156,3195,2156,3275,6648,8626,15274,2489,3803,3965,3777,4058,3756,10257,11591,21848,2431,3533,3607,3939,4270,3933,9571,12142,21713,3623,3807,2228,3575,4228,3725,9658,11528,21186
TK373,Turkish Airlines,SKD,UZB,IST,TUR,O,O,O,완료,,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3336,0,0,3336,0,0,0,0,0,0,0,0,0,0,0,0,769,1208,1359,0,3336,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U62418,Ural Airlines,FEG,UZB,LED,RUS,O,O,O,완료,2018.04.26. 이후 기록 없음,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,880,880,0,0,1760,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U62424,Ural Airlines,DYU,TJK,ZIA,RUS,O,O,O,완료,,85,0,18,67,0,0,0,8,9,8,0,25,25,0,0,0,8,21,21,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,10,10,18700,0,3960,14740,0,0,0,1760,1980,1760,0,5500,5500,0,0,0,1760,4620,4620,0,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1980,0,2200,2200
U62426,Ural Airlines,LBD,TJK,ZIA,RUS,O,O,O,완료,,69,0,8,61,0,0,0,4,6,7,0,17,17,0,0,0,7,19,22,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4,15180,0,1760,13420,0,0,0,880,1320,1540,0,3740,3740,0,0,0,1540,4180,4840,0,10560,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,220,660,0,880,880
U62428,Ural Airlines,DYU,TJK,ZIA,RUS,O,O,O,완료,2018.03.22. 이후 기록 없음,21,0,9,12,0,0,0,4,4,4,0,12,12,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,4620,0,1980,2640,0,0,0,880,880,880,0,2640,2640,0,0,0,880,0,0,0,880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,1100,1100
U62430,Ural Airlines,LBD,TJK,ZIA,RUS,O,O,O,완료,2018.03.23 이후 기록 없음,25,0,14,11,0,0,0,7,3,4,0,14,14,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,7,5438,0,3018,2420,0,0,0,1540,660,880,0,3080,3080,0,0,0,880,0,0,0,880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1100,0,1478,1478
U62436,Ural Airlines,NVI,UZB,DME,RUS,O,O,O,완료,,70,13,36,21,5,4,4,4,4,4,13,12,25,5,4,4,5,4,4,13,13,26,0,0,0,0,0,0,0,0,0,0,4,4,2,4,5,8,11,19,14578,2732,7290,4556,1036,880,816,816,880,880,2732,2576,5308,876,880,730,1036,880,880,2486,2796,5282,0,0,0,0,0,0,0,0,0,0,816,880,312,880,1100,1696,2292,3988
U62440,Ural Airlines,FRU,KGZ,LED,RUS,O,O,O,완료,2017.05.16 이후 폐선,69,53,16,0,5,5,4,0,0,0,14,0,14,0,4,3,0,0,0,7,0,7,8,9,9,0,0,0,26,0,26,8,10,4,0,0,0,22,0,22,11510,8374,3136,0,758,780,816,0,0,0,2354,0,2354,0,880,660,0,0,0,1540,0,1540,1248,1404,1404,0,0,0,4056,0,4056,1248,1688,624,0,0,0,3560,0,3560
U62446,Ural Airlines,DYU,TJK,ZIA,RUS,O,O,O,완료,2018.03.23. 이후 기록 없음. ,131,12,95,24,9,8,8,9,9,8,25,26,51,10,8,9,7,0,0,27,7,34,0,0,0,0,8,9,0,17,17,0,0,3,8,10,8,3,26,29,26286,2426,18580,5280,1766,1504,1760,1980,1980,1760,5030,5720,10750,2200,1760,1532,1540,0,0,5492,1540,7032,0,0,0,0,1248,1404,0,2652,2652,0,0,660,1232,2200,1760,660,5192,5852
U62448,Ural Airlines,OSS,KGZ,ZIA,RUS,O,O,O,완료,,172,18,96,58,13,14,12,8,9,8,39,25,64,9,2,8,11,16,14,19,41,60,0,0,0,0,9,9,0,18,18,0,0,5,8,8,9,5,25,30,35072,3640,18672,12760,2668,2696,2640,1760,1980,1760,8004,5500,13504,1980,440,1376,2420,3520,3080,3796,9020,12816,0,0,0,0,1404,1404,0,2808,2808,0,0,972,1232,1760,1980,972,4972,5944
U62450,Ural Airlines,LBD,TJK,ZIA,RUS,O,O,O,완료,2018.03.22 이후 기록 없음,138,12,103,23,9,9,8,8,8,8,26,24,50,9,8,9,7,0,0,26,7,33,0,0,0,8,8,9,0,25,25,0,0,3,9,9,9,3,27,30,27354,2512,19782,5060,1852,1724,1760,1760,1760,1760,5336,5280,10616,1980,1760,1532,1540,0,0,5272,1540,6812,0,0,0,1250,1248,1404,0,3902,3902,0,0,660,1404,1980,1980,660,5364,6024
U62456,Ural Airlines,FRU,KGZ,ZIA,RUS,O,O,O,완료,,87,10,21,56,9,6,0,6,9,10,15,25,40,1,3,5,14,13,10,9,37,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,18564,2072,4172,12320,1852,1128,0,1320,1980,2200,2980,5500,8480,220,660,844,3080,2860,2200,1724,8140,9864,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,220,0,220
U62468,Ural Airlines,OSS,KGZ,ZIA,RUS,O,O,O,완료,2018.03.25 이후 페선,35,0,17,18,0,0,0,5,4,7,0,16,16,1,3,0,7,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8,7700,0,3740,3960,0,0,0,1100,880,1540,0,3520,3520,220,660,0,1540,0,0,880,1540,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,880,880,0,1760,1760
U62474,Ural Airlines,UGC,UZB,LED,RUS,O,O,O,완료,,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,2420,0,0,0,0,0,0,0,0,0,0,0,0,880,880,660,0,2420,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U62476,Ural Airlines,BHK,UZB,LED,RUS,O,O,O,완료,,10,0,0,10,0,0,0,0,0,1,0,1,1,0,0,0,4,4,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,0,0,1528,0,0,0,0,0,140,0,140,140,0,0,0,624,608,156,0,1388,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U62510,Ural Airlines,NMA,UZB,LED,RUS,O,O,O,완료,,36,0,15,21,0,0,0,3,4,4,0,11,11,0,0,0,5,4,4,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,12,12,7474,0,2854,4620,0,0,0,660,880,880,0,2420,2420,0,0,0,1100,880,880,0,2860,2860,0,0,0,0,0,0,0,0,0,0,0,0,470,624,1100,0,2194,2194
U62642,Ural Airlines,LBD,TJK,LED,RUS,O,O,O,완료,,114,9,64,41,5,4,7,9,8,8,16,25,41,5,4,4,9,9,7,13,25,38,0,0,0,5,4,4,0,13,13,0,0,4,5,5,8,4,18,22,24952,1980,14080,8892,1100,880,1540,1980,1760,1760,3520,5500,9020,1100,880,880,1980,1916,1476,2860,5372,8232,0,0,0,1100,880,880,0,2860,2860,0,0,880,1100,1100,1760,880,3960,4840
U62650,Ural Airlines,OSS,KGZ,LED,RUS,O,O,O,완료,2016.12.27 하루 운영,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,134,0,0,0,0,0,134,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U62696,Ural Airlines,KSQ,UZB,DME,RUS,O,O,O,완료,2018.05.03. 부터 운항,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,938,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
